timestamp,aggregate_profile_W,per_household_profile_W,aggregate_dhw_W,per_household_dhw_W,P10_W,P50_W,P90_W
2013-02-16 14:00:00+01:00,13255.113129083267,441.8371043027756,4458.045982099235,148.60153273664116,311.4213555705225,398.03103324268494,467.41951859115085
2013-02-16 15:00:00+01:00,11755.116599592284,391.8372199864095,816.186024749089,27.206200824969635,325.1203730156266,396.77305324687643,434.1378541822011
2013-02-16 16:00:00+01:00,14285.528089207968,476.1842696402656,5048.068764699237,168.2689588233079,359.620919662294,394.21296887508026,435.95117338911353
2013-02-16 17:00:00+01:00,17796.956263062868,593.231875435429,25048.559437200514,834.9519812400172,363.8923662358692,413.62286256457423,1208.5230753840954
2013-02-16 18:00:00+01:00,18007.073635040062,600.2357878346687,13998.375858610598,466.61252862035326,329.50199273652186,408.2885718838421,1179.9500777460717
2013-02-16 19:00:00+01:00,17823.334961069093,594.1111653689698,25493.15353420602,849.771784473534,315.60750454054437,414.91890450977485,1308.2115768955516
2013-02-16 20:00:00+01:00,16348.356264301092,544.9452088100364,20717.134760115052,690.5711586705017,316.150287282047,414.08252501793754,759.7785695611858
2013-02-16 21:00:00+01:00,12891.657170690298,429.7219056896766,6898.871250286973,229.96237500956576,315.6656314588794,390.0858058354306,594.5382179047723
2013-02-16 22:00:00+01:00,10951.614688796668,365.0538229598889,179.27219798782272,5.975739932927424,313.1761902053989,361.3924767444957,420.0054599692367
2013-02-16 23:00:00+01:00,10375.113650267998,345.8371216755999,0.0,0.0,317.71122295286324,327.72637272582415,404.39678251549213
2013-02-17 00:00:00+01:00,10285.493024868596,342.84976749561986,0.0,0.0,320.8295371630485,331.0054480472402,384.3762568541798
2013-02-17 01:00:00+01:00,10118.768891001419,337.29229636671397,0.0,0.0,323.82020235162224,332.3262972571606,355.44286633163284
2013-02-17 02:00:00+01:00,10085.053036484858,336.16843454949526,0.0,0.0,325.61912818581476,333.6163174203721,351.5766390331372
2013-02-17 03:00:00+01:00,10253.435851057016,341.7811950352339,0.0,0.0,330.14094048577533,336.7491894899271,353.4236518605517
2013-02-17 04:00:00+01:00,10410.110685544276,347.00368951814255,0.0,0.0,333.13389158012353,339.47790003608526,356.4470466411928
2013-02-17 05:00:00+01:00,17614.559014746166,587.1519671582056,22619.1274739976,753.97091579992,338.1448940537151,391.80528106861505,920.369766188912
2013-02-17 06:00:00+01:00,21141.089131956553,704.7029710652184,44271.69986399038,1475.7233287996794,338.2430383549181,439.72503289216644,1367.333237429149
2013-02-17 07:00:00+01:00,25531.833846173507,851.0611282057836,57924.19880250718,1930.8066267502393,346.91541891737575,517.0549629664239,1278.3276627290948
2013-02-17 08:00:00+01:00,20718.070987993284,690.6023662664428,27711.08448746271,923.702816248757,349.64363059964825,422.51051412225524,1504.5680810704705
2013-02-17 09:00:00+01:00,17126.054475193978,570.868482506466,12583.532528066125,419.45108426887083,349.3291199598828,406.86431084793793,966.89182274842
2013-02-17 10:00:00+01:00,12187.296689701932,406.2432229900644,1533.5589422461467,51.11863140820489,347.3217996147792,404.7007485241489,457.57830278612425
