timestamp,archetype_id,schedule_state,occupied_probability,T_outdoor_C,T_set_C,T_indoor_prev_C,T_indoor_free_float_C,T_indoor_next_C,Q_occ_W,Q_app_W,Q_lighting_W,Q_cooking_W,Q_internal_gains_W,Q_solar_gains_W,Q_air_W,Q_dhw_demand_W,Q_heating_requested_W,Q_heating_supplied_W,Q_unmet_heating_W,Q_excess_heat_W,comfort_violation_degC,P_el_total_W,P_el_space_heating_W,P_el_dhw_W,P_el_appliances_W,P_el_lighting_W,P_el_cooking_W,heating_on,integration_substeps,Q_total_thermal_W,raw_P_el_appliances_W,raw_P_el_lighting_W,raw_P_el_cooking_W,raw_P_el_dhw_W,raw_P_el_space_heating_W,raw_P_el_total_W
2023-01-01 10:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.95,12.97,21.0,16.22089317158815,16.108226047731954,16.505656571582684,132.25,164.9508786495088,27.521793275217934,16.622732884809555,341.3454048095363,765.4521897792,230.8134151827585,377.876132169033,2207.9473547262755,2207.9473547262755,0.0,0.0,0.0,492.41032428857545,96.8601199725687,94.2810397306963,235.644112356485,32.378580323790366,33.246471905035094,True,1,2585.8234868953086,235.64411235644116,32.378580323785805,33.24546576961911,94.27818651085974,99.30187471635094,494.84821967705676
2023-01-01 11:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.95,13.37,21.0,16.505656571582684,16.37747411290866,16.751223712415847,132.25,164.9508786495088,27.521793275217934,17.99555048081794,342.7182224055447,616.4619598368,222.63161658237058,409.0836963492464,2076.3866639288003,2076.3866639288003,0.0,0.0,0.0,497.17099113471966,91.08870324606018,102.06740501787144,235.644112356485,32.378580323790366,35.992190190512645,True,1,2485.470360278047,235.64411235644116,32.378580323785805,35.99110096163588,102.06431615986249,93.38496587013115,499.4630756718565
2023-01-01 12:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.95,13.63,21.0,16.751223712415847,16.766892589908394,17.120220825983893,132.25,164.9508786495088,27.521793275217934,18.666906359161576,343.38957828388834,1407.2719798367998,221.60688358152507,424.34528807278707,1962.9346448638792,1962.9346448638792,0.0,0.0,0.0,497.3445387670677,86.11169319451358,105.87521030946672,235.644112356485,32.378580323790366,37.33494258281204,True,1,2387.2799329366662,235.64411235644116,32.378580323785805,37.33381271832315,105.87200621613981,88.28248996218609,499.511001576876
2023-01-01 13:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.52,13.43,16.0,17.120220825983893,17.019076555653122,17.019076555653122,70.85000000000001,164.9508786495088,27.521793275217934,18.997422716757423,282.32009464148416,1122.6549926592002,262.0056786448564,431.8587483258269,0.0,0.0,0.0,0.0,0.0,413.76852541119376,0.0,107.74983742752715,235.644112356485,32.378580323790366,37.995995303391254,False,1,431.8587483258269,235.64411235644116,32.378580323785805,37.99484543351485,107.74657660250429,0.0,413.7641147162461
2023-01-01 14:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.52,12.94,16.0,17.019076555653122,16.772777146561058,16.772777146561058,70.85000000000001,164.9508786495088,27.521793275217934,19.347082075724884,282.66975400045163,523.1479996512,289.61443545137166,439.8073766927106,0.0,0.0,0.0,0.0,0.0,416.45106794365626,0.0,109.73304007798582,235.644112356485,32.378580323790366,38.6953351853951,False,1,439.8073766927106,235.64411235644116,32.378580323785805,38.69416415144977,109.72971923545406,0.0,416.4465760671308
2023-01-01 15:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.52,12.68,16.0,16.772777146561058,16.471866260545518,16.471866260545518,70.85000000000001,164.9508786495088,27.521793275217934,20.360133067944805,283.68280499267155,226.04026959360002,290.5871774058351,462.83654965017837,0.0,0.0,0.0,0.0,0.0,424.22306747545264,0.0,115.47887630771854,235.644112356485,32.378580323790366,40.72149848745874,False,1,462.83654965017837,235.64411235644116,32.378580323785805,40.72026613588961,115.47538157938793,0.0,424.2183403955045
2023-01-01 16:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.52,11.99,16.0,16.471866260545518,16.096741886902734,16.096741886902734,70.85000000000001,164.9508786495088,27.521793275217934,24.159679989764264,287.482351914491,17.328066940800003,318.21250449873173,549.2097173333299,0.0,0.0,0.0,0.0,0.0,453.3727125813807,0.0,137.0291975922568,235.644112356485,32.378580323790366,48.32082230884856,False,1,549.2097173333299,235.64411235644116,32.378580323785805,48.31935997952853,137.02505068821463,0.0,453.3671033479701
2023-01-01 17:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.95,11.07,21.0,16.096741886902734,15.677845796411587,16.085600741096755,132.25,164.9508786495088,27.521793275217934,27.330251065835316,352.0529229905621,0.0,356.8986739700941,621.2846970189861,2265.305248250937,2265.305248250937,0.0,0.0,0.0,577.0732792969825,99.37634502489169,155.01208522352104,235.644112356485,32.378580323790366,54.6621563682944,True,1,2886.589945269923,235.64411235644116,32.378580323785805,54.66050213167063,155.00739410473693,101.88153149330604,579.5721204099406
2023-01-01 18:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.8,10.5,21.0,16.085600741096755,15.608955735175066,16.01763717754546,109.0,164.9508786495088,27.521793275217934,27.624712403789193,329.09738432851594,0.0,396.5776526178696,627.9785368484771,2270.4524576132994,2270.4524576132994,0.0,0.0,0.0,579.5581517447708,99.60214720051655,156.68221499671574,235.644112356485,32.378580323790366,55.251096867263065,True,1,2898.4309944617767,235.64411235644116,32.378580323785805,55.249424807578386,156.67747333492306,102.11302593457795,582.0626167573064
2023-01-01 19:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.8,10.58,21.0,16.01763717754546,15.555029588485853,15.969362880801173,109.0,164.9508786495088,27.521793275217934,26.745782264740058,328.2184541894668,0.0,386.07223960572765,607.9982650308276,2301.851623973998,2301.851623973998,0.0,0.0,0.0,574.192555936854,100.97959264287536,151.6970872241385,235.644112356485,32.378580323790366,53.493183389564756,True,1,2909.8498890048254,235.64411235644116,32.378580323785805,53.491564529480115,151.69249642688325,103.52519551256795,576.7319491491583
2023-01-01 20:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.8,10.58,21.0,15.969362880801173,15.511047378760695,15.92939516159327,109.0,164.9508786495088,27.521793275217934,24.86050998408737,326.3331819088141,0.0,382.64476453688326,565.1413291445782,2324.1543490698587,2324.1543490698587,0.0,0.0,0.0,560.7073796004556,101.95798763217442,141.00417457089918,235.644112356485,32.378580323790366,49.72252471710669,True,1,2889.295678214437,235.64411235644116,32.378580323785805,49.72101996817474,140.99990737243516,104.528254941753,563.2718749625899
2023-01-01 21:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.8,11.14,21.0,15.92939516159327,15.528369102033668,15.950040600395571,109.0,164.9508786495088,27.521793275217934,23.35239609558506,324.8250680203118,0.0,340.0470564731221,530.858143160255,2342.6194353439096,2342.6194353439096,0.0,0.0,0.0,549.947362096361,102.76802980459303,132.4504339540217,235.644112356485,32.378580323790366,46.706205657470925,True,1,2873.4775785041647,235.64411235644116,32.378580323785805,46.70479219117012,132.4464256167505,105.35871753402786,552.5326280221755
2023-01-01 22:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.8,11.45,21.0,15.950040600395571,15.576253723631634,15.996208347302737,109.0,164.9508786495088,27.521793275217934,20.45520828645879,321.92788021118554,0.0,319.5028826280856,464.9978462363747,2333.0812426172465,2333.0812426172465,0.0,0.0,0.0,527.3020727902118,102.3496002211845,116.01812520958313,235.644112356485,32.378580323790366,40.91165467916888,True,1,2798.079088853621,235.64411235644116,32.378580323785805,40.91041657291758,116.01461416200459,104.92973972478072,529.8774631399299
